#Operator Name: 
#Experimental Name: 
#SampleDescription: 
#Excitation Wavelength: 784.91 nm
#Laser Current: 100 %
#Excitation Power: 75.53 mW
#ND Filter: 100 % (255/255)
#Spectrograph Center Wavelength: 800.00 cm-1
#Grating: 600 gr/mm
#Slit width: 50 um
#Exposure Time: 20 s
#Averaging: 5
#Readout speed: 2MHz
#Gain: High
#Readout port: Low Noise
#CCD temperature: -69
#Optical Line Shaping mode: OFF
#Objective Lens: NA 0.45 20x Plan Fluor
#Measurement Mode: Point
#X axis (wavenumber): Not Calibrated
#Wavenumber Shift compensation (cm-1): 6.2
#Measurement Time:8/4/2025 2:24:12 PM
#--------------------------------------
#

wn(8/4/2025 2:24:12 PM Index:3)	8/4/2025 2:24:12 PM Index:3	wn(8/4/2025 2:22:30 PM Index:2)	8/4/2025 2:22:30 PM Index:2	wn(8/4/2025 2:20:48 PM Index:1)	8/4/2025 2:20:48 PM Index:1	
180.486708504808	4862	180.486708504808	6956.2001953125	180.486708504808	4563
181.467628538334	4981	181.467628538334	7177.39990234375	181.467628538334	4734.39990234375
182.449291791087	5260.60009765625	182.449291791087	6628.60009765625	182.449291791087	4473.60009765625
183.429905306741	4928.2001953125	183.429905306741	7360.7998046875	183.429905306741	4777.60009765625
184.410365687312	4930.2001953125	184.410365687312	6707.39990234375	184.410365687312	4234.60009765625
185.39156897477	5119.7998046875	185.39156897477	7047.7998046875	185.39156897477	4820
186.371723052876	4893.2001953125	186.371723052876	7009	186.371723052876	4456.39990234375
187.351724103504	4997.60009765625	187.351724103504	6995.39990234375	187.351724103504	4454.2001953125
188.331572162486	4826.7998046875	188.331572162486	7009.60009765625	188.331572162486	4414.60009765625
189.313058158697	5040.39990234375	189.313058158697	6559.2001953125	189.313058158697	4639.39990234375
190.292600062323	4685.39990234375	190.292600062323	6941.2001953125	190.292600062323	4406.2001953125
191.271989081808	4869.39990234375	191.271989081808	6996.7998046875	191.271989081808	4413.60009765625
192.25122525294	5023.2001953125	192.25122525294	6548.60009765625	192.25122525294	4496.2001953125
193.23120349897	4743.2001953125	193.23120349897	7092.60009765625	193.23120349897	4457
194.210133941089	4727.60009765625	194.210133941089	6901	194.210133941089	4516
195.18891164219	4897.60009765625	195.18891164219	6711	195.18891164219	4334
196.16753663802	5074.39990234375	196.16753663802	6637	196.16753663802	4339
197.146008964311	4656.60009765625	197.146008964311	6984.60009765625	197.146008964311	4504
198.124328656788	4785.60009765625	198.124328656788	6726	198.124328656788	4251.2001953125
199.103389801196	4877.39990234375	199.103389801196	6768.2001953125	199.103389801196	4347.39990234375
200.081404193728	4726.2001953125	200.081404193728	6988	200.081404193728	4600.2001953125
201.059266059581	4805.39990234375	201.059266059581	6703.60009765625	201.059266059581	4241.39990234375
202.037869066124	4831.2001953125	202.037869066124	6887	202.037869066124	4434.7998046875
203.015425846297	4852.60009765625	203.015425846297	6623.7998046875	203.015425846297	4381.2001953125
203.992830206824	4737.2001953125	203.992830206824	7103.39990234375	203.992830206824	4518.39990234375
204.97008218335	4573.7998046875	204.97008218335	6674.2001953125	204.97008218335	4290.39990234375
205.947181811507	4805.39990234375	205.947181811507	6870.39990234375	205.947181811507	4309.39990234375
206.924129126919	4872.60009765625	206.924129126919	6936.60009765625	206.924129126919	4321.2001953125
207.900924165197	4851.39990234375	207.900924165197	6816.7998046875	207.900924165197	4321.7998046875
208.877566961941	4910.2001953125	208.877566961941	6523.60009765625	208.877566961941	4425.7998046875
209.854057552742	4821.2001953125	209.854057552742	6884	209.854057552742	4407.60009765625
210.830395973177	4685.7998046875	210.830395973177	6833.60009765625	210.830395973177	4313.7998046875
211.806582258812	4727.2001953125	211.806582258812	6625.39990234375	211.806582258812	4310.39990234375
212.782616445205	4716.60009765625	212.782616445205	6948.39990234375	212.782616445205	4346.2001953125
213.75939052954	4822.60009765625	213.75939052954	6768.39990234375	213.75939052954	4508.60009765625
214.734228662433	4618.60009765625	214.734228662433	6863.7998046875	214.734228662433	4293.7998046875
215.709806764324	4985.39990234375	215.709806764324	7049	215.709806764324	4299.7998046875
216.685232909087	4682.7998046875	216.685232909087	6467.7998046875	216.685232909087	4267
217.660507132221	4794.60009765625	217.660507132221	6667.39990234375	217.660507132221	4290
218.635629469218	4736.60009765625	218.635629469218	6986.7998046875	218.635629469218	4338
219.610599955553	4689.60009765625	219.610599955553	6565	219.610599955553	4160
220.584527636895	4796.2001953125	220.584527636895	7030.39990234375	220.584527636895	4348.2001953125
221.559194667025	4671.2001953125	221.559194667025	6438.39990234375	221.559194667025	4329.7998046875
222.533709952831	4792.60009765625	222.533709952831	7258.60009765625	222.533709952831	4201.2001953125
223.508073529752	4889.60009765625	223.508073529752	6544.2001953125	223.508073529752	4218.7998046875
224.481394997971	4633.7998046875	224.481394997971	6866.2001953125	224.481394997971	4463.39990234375
225.456345698611	4825.2001953125	225.456345698611	6700.7998046875	225.456345698611	4290
226.430254361363	4693.7998046875	226.430254361363	6821	226.430254361363	4231.39990234375
227.404011456854	4824.2001953125	227.404011456854	6801	227.404011456854	4313.2001953125
228.376727139406	4676.7998046875	228.376727139406	6562	228.376727139406	4225.60009765625
229.350181344967	4701.39990234375	229.350181344967	6788	229.350181344967	4268.7998046875
230.32348408934	4895.7998046875	230.32348408934	6790.39990234375	230.32348408934	4427.39990234375
231.295745941981	4657	231.295745941981	6628.7998046875	231.295745941981	4233
232.268746008373	4645.39990234375	232.268746008373	6802.2001953125	232.268746008373	4395.7998046875
233.240705530234	4934.60009765625	233.240705530234	6653.39990234375	233.240705530234	4307.39990234375
234.213403059814	4602.2001953125	234.213403059814	6765.2001953125	234.213403059814	4156.2001953125
235.185949304765	4771.39990234375	235.185949304765	6834.2001953125	235.185949304765	4330.7998046875
236.157455525739	4759.60009765625	236.157455525739	6447.2001953125	236.157455525739	4168.39990234375
237.130588081927	4765.2001953125	237.130588081927	6840.39990234375	237.130588081927	4239.7998046875
238.101792186433	4885.60009765625	238.101792186433	6584.7998046875	238.101792186433	4354.39990234375
239.073733783807	4687.60009765625	239.073733783807	6978	239.073733783807	4319.60009765625
240.044636050732	4698.39990234375	240.044636050732	6531.60009765625	240.044636050732	4291.7998046875
241.016275604788	4645.60009765625	241.016275604788	6625.7998046875	241.016275604788	4180
241.98687617482	4704	241.98687617482	6906.39990234375	241.98687617482	4371.2001953125
242.958213826332	4742.60009765625	242.958213826332	6492.7998046875	242.958213826332	4433.60009765625
243.928512840072	4907	243.928512840072	6823.60009765625	243.928512840072	4002.60009765625
244.898661197276	4736.39990234375	244.898661197276	6584	244.898661197276	4313.39990234375
245.869546327691	4657.39990234375	245.869546327691	6751.60009765625	245.869546327691	4406.60009765625
246.839393339309	4723.39990234375	246.839393339309	6593	246.839393339309	4262.2001953125
247.809976918701	4756.60009765625	247.809976918701	6713.7998046875	247.809976918701	4407
248.780409706353	4928.2001953125	248.780409706353	6835.60009765625	248.780409706353	4197.2001953125
249.749804893954	4644.2001953125	249.749804893954	6647.60009765625	249.749804893954	4452.7998046875
250.719936341284	4932.2001953125	250.719936341284	6795	250.719936341284	4259.7998046875
251.689030534126	4698.7998046875	251.689030534126	6669.60009765625	251.689030534126	4262
252.657974350939	4834	252.657974350939	6981.39990234375	252.657974350939	4439.39990234375
253.627654119722	4831.2001953125	253.627654119722	6527.60009765625	253.627654119722	4285.2001953125
254.59629715196	4854	254.59629715196	6693.60009765625	254.59629715196	4241.39990234375
255.564789913164	4799.2001953125	255.564789913164	6655.7998046875	255.564789913164	4166.60009765625
