#Operator Name: 
#Experimental Name: 
#SampleDescription: 
#Excitation Wavelength: 784.91 nm
#Laser Current: 100 %
#Excitation Power: 75.55 mW
#ND Filter: 100 % (255/255)
#Spectrograph Center Wavelength: 800.00 cm-1
#Grating: 600 gr/mm
#Slit width: 50 um
#Exposure Time: 20 s
#Averaging: 5
#Readout speed: 2MHz
#Gain: High
#Readout port: Low Noise
#CCD temperature: -69
#Optical Line Shaping mode: OFF
#Objective Lens: NA 0.45 20x Plan Fluor
#Measurement Mode: Point
#X axis (wavenumber): Not Calibrated
#Wavenumber Shift compensation (cm-1): 6.2
#Measurement Time:8/4/2025 3:11:41 PM
#--------------------------------------
#

wn(8/4/2025 3:11:41 PM Index:3)	8/4/2025 3:11:41 PM Index:3	wn(8/4/2025 3:09:59 PM Index:2)	8/4/2025 3:09:59 PM Index:2	wn(8/4/2025 3:08:18 PM Index:1)	8/4/2025 3:08:18 PM Index:1	
180.486708504808	10158	180.486708504808	12556.7998046875	180.486708504808	19476.80078125
181.467628538334	9760.400390625	181.467628538334	12825.7998046875	181.467628538334	18977.400390625
182.449291791087	9983.7998046875	182.449291791087	13472.7998046875	182.449291791087	19437
183.429905306741	9904.400390625	183.429905306741	12935	183.429905306741	20054
184.410365687312	10165	184.410365687312	12832.2001953125	184.410365687312	19214.400390625
185.39156897477	10166.2001953125	185.39156897477	13289	185.39156897477	19349.80078125
186.371723052876	9621.400390625	186.371723052876	12565	186.371723052876	19363.599609375
187.351724103504	10224.2001953125	187.351724103504	13127.400390625	187.351724103504	19427.400390625
188.331572162486	9663	188.331572162486	12805.2001953125	188.331572162486	19260.80078125
189.313058158697	9836.400390625	189.313058158697	13185	189.313058158697	19209
190.292600062323	10214.400390625	190.292600062323	12498.400390625	190.292600062323	19575.400390625
191.271989081808	9980	191.271989081808	12856.2001953125	191.271989081808	19784.80078125
192.25122525294	9880.7998046875	192.25122525294	13066.599609375	192.25122525294	18839.599609375
193.23120349897	9856.7998046875	193.23120349897	12501.599609375	193.23120349897	20082.599609375
194.210133941089	9932.599609375	194.210133941089	13012	194.210133941089	18951.400390625
195.18891164219	9763	195.18891164219	12562.7998046875	195.18891164219	19892.599609375
196.16753663802	10014	196.16753663802	13412	196.16753663802	19042.80078125
197.146008964311	10065	197.146008964311	12336.400390625	197.146008964311	20197
198.124328656788	9627.7998046875	198.124328656788	12966.599609375	198.124328656788	19156.400390625
