#Operator Name: 
#Experimental Name: 
#SampleDescription: 
#Excitation Wavelength: 784.91 nm
#Laser Current: 100 %
#Excitation Power: 75.55 mW
#ND Filter: 100 % (255/255)
#Spectrograph Center Wavelength: 800.00 cm-1
#Grating: 600 gr/mm
#Slit width: 50 um
#Exposure Time: 20 s
#Averaging: 5
#Readout speed: 2MHz
#Gain: High
#Readout port: Low Noise
#CCD temperature: -69
#Optical Line Shaping mode: OFF
#Objective Lens: NA 0.45 20x Plan Fluor
#Measurement Mode: Point
#X axis (wavenumber): Not Calibrated
#Wavenumber Shift compensation (cm-1): 6.2
#Measurement Time:8/4/2025 2:53:47 PM
#--------------------------------------
#

wn(8/4/2025 2:53:47 PM Index:3)	8/4/2025 2:53:47 PM Index:3	wn(8/4/2025 2:52:06 PM Index:2)	8/4/2025 2:52:06 PM Index:2	wn(8/4/2025 2:50:24 PM Index:1)	8/4/2025 2:50:24 PM Index:1	
180.486708504808	6402.2001953125	180.486708504808	7120.60009765625	180.486708504808	7558.39990234375
181.467628538334	5953.2001953125	181.467628538334	6871	181.467628538334	7600
182.449291791087	6274.60009765625	182.449291791087	6924.2001953125	182.449291791087	8113.7998046875
183.429905306741	6098	183.429905306741	7535.7998046875	183.429905306741	7754.39990234375
184.410365687312	6535.7998046875	184.410365687312	7009.39990234375	184.410365687312	7535.60009765625
185.39156897477	6147.7998046875	185.39156897477	6966.60009765625	185.39156897477	7801.7998046875
186.371723052876	6272.7998046875	186.371723052876	7073.39990234375	186.371723052876	7471.60009765625
187.351724103504	6328.2001953125	187.351724103504	6944.7998046875	187.351724103504	7851.39990234375
188.331572162486	6084.60009765625	188.331572162486	7202.60009765625	188.331572162486	7573.7998046875
189.313058158697	6454.7998046875	189.313058158697	6741.60009765625	189.313058158697	7845.7998046875
190.292600062323	6085.60009765625	190.292600062323	7291.7998046875	190.292600062323	7362.7998046875
191.271989081808	6294.7998046875	191.271989081808	6901.39990234375	191.271989081808	7648.7998046875
192.25122525294	6275.7998046875	192.25122525294	6737.39990234375	192.25122525294	7731.39990234375
193.23120349897	6044.39990234375	193.23120349897	7091.7998046875	193.23120349897	7483.7998046875
194.210133941089	6229.7998046875	194.210133941089	6865.2001953125	194.210133941089	7655.39990234375
195.18891164219	6206	195.18891164219	7191.39990234375	195.18891164219	7642.60009765625
196.16753663802	6414	196.16753663802	6830.39990234375	196.16753663802	7877.39990234375
197.146008964311	5967.39990234375	197.146008964311	7191	197.146008964311	7248.7998046875
198.124328656788	6219	198.124328656788	6935.60009765625	198.124328656788	7530.60009765625
199.103389801196	6227.7998046875	199.103389801196	6897.39990234375	199.103389801196	7744.2001953125
200.081404193728	5977.39990234375	200.081404193728	6955.2001953125	200.081404193728	7487.7998046875
201.059266059581	6194.60009765625	201.059266059581	7120	201.059266059581	7657.2001953125
202.037869066124	6045.39990234375	202.037869066124	6898.7998046875	202.037869066124	7635.39990234375
203.015425846297	6390	203.015425846297	7045.39990234375	203.015425846297	7884.2001953125
203.992830206824	6178.2001953125	203.992830206824	7097.2001953125	203.992830206824	7632.2001953125
204.97008218335	6295.39990234375	204.97008218335	6839.60009765625	204.97008218335	7280
205.947181811507	5937.39990234375	205.947181811507	7097.60009765625	205.947181811507	7788
206.924129126919	6092.7998046875	206.924129126919	6908.2001953125	206.924129126919	7658.39990234375
207.900924165197	6255.39990234375	207.900924165197	7240.60009765625	207.900924165197	7786.39990234375
208.877566961941	6260.2001953125	208.877566961941	7049.39990234375	208.877566961941	7759.39990234375
209.854057552742	6217.2001953125	209.854057552742	7028.39990234375	209.854057552742	7718
210.830395973177	6086.7998046875	210.830395973177	7002.7998046875	210.830395973177	7740.7998046875
211.806582258812	6103.7998046875	211.806582258812	7419.2001953125	211.806582258812	7618
212.782616445205	6310.39990234375	212.782616445205	6651	212.782616445205	7492.39990234375
213.75939052954	6182.60009765625	213.75939052954	7302.2001953125	213.75939052954	7649.39990234375
214.734228662433	6123.39990234375	214.734228662433	6921	214.734228662433	7579
215.709806764324	6306.2001953125	215.709806764324	6990.39990234375	215.709806764324	7886.39990234375
216.685232909087	6113.7998046875	216.685232909087	7139	216.685232909087	7505.7998046875
217.660507132221	6303	217.660507132221	7296.7998046875	217.660507132221	7711.60009765625
218.635629469218	6065.60009765625	218.635629469218	6928.60009765625	218.635629469218	7915
219.610599955553	6466.7998046875	219.610599955553	7162	219.610599955553	7832.60009765625
220.584527636895	6137.2001953125	220.584527636895	7356	220.584527636895	7629.2001953125
221.559194667025	6052.2001953125	221.559194667025	7161	221.559194667025	7546
222.533709952831	6354.2001953125	222.533709952831	7122.2001953125	222.533709952831	7697.7998046875
223.508073529752	6185.7998046875	223.508073529752	7137	223.508073529752	8043.39990234375
224.481394997971	6301.39990234375	224.481394997971	7437.2001953125	224.481394997971	7597.7998046875
225.456345698611	6175.7998046875	225.456345698611	7285.2001953125	225.456345698611	7947.2001953125
226.430254361363	6126.39990234375	226.430254361363	7032.2001953125	226.430254361363	7832.2001953125
227.404011456854	6133	227.404011456854	7366.39990234375	227.404011456854	8056
228.376727139406	6220.7998046875	228.376727139406	7813.60009765625	228.376727139406	7692.60009765625
229.350181344967	6157.60009765625	229.350181344967	7311.39990234375	229.350181344967	7799.7998046875
230.32348408934	6371.60009765625	230.32348408934	7183.39990234375	230.32348408934	8039.2001953125
231.295745941981	6350	231.295745941981	7397.7998046875	231.295745941981	7831.2001953125
232.268746008373	6261.60009765625	232.268746008373	7552.7998046875	232.268746008373	7786
233.240705530234	6182.7998046875	233.240705530234	7449.60009765625	233.240705530234	8274.400390625
234.213403059814	6251.7998046875	234.213403059814	7392.2001953125	234.213403059814	7782
235.185949304765	6273.60009765625	235.185949304765	7442.7998046875	235.185949304765	7956.2001953125
236.157455525739	6186.2001953125	236.157455525739	7621.60009765625	236.157455525739	7953.7998046875
237.130588081927	6217.60009765625	237.130588081927	7444.39990234375	237.130588081927	7765.7998046875
238.101792186433	6198.39990234375	238.101792186433	7131.2001953125	238.101792186433	8088
239.073733783807	6283.39990234375	239.073733783807	7667.60009765625	239.073733783807	7974.7998046875
240.044636050732	6159.7998046875	240.044636050732	7337.60009765625	240.044636050732	7863.2001953125
241.016275604788	6208.60009765625	241.016275604788	7436.60009765625	241.016275604788	7994.39990234375
241.98687617482	6123.7998046875	241.98687617482	7529.7998046875	241.98687617482	7759.2001953125
242.958213826332	6264.7998046875	242.958213826332	7628.2001953125	242.958213826332	7822
243.928512840072	6309	243.928512840072	7162	243.928512840072	8181
244.898661197276	6189.60009765625	244.898661197276	7477.60009765625	244.898661197276	8025.7998046875
245.869546327691	6164.60009765625	245.869546327691	7117	245.869546327691	7732.39990234375
246.839393339309	5948.39990234375	246.839393339309	7615.39990234375	246.839393339309	7817
247.809976918701	6328	247.809976918701	7631.60009765625	247.809976918701	7982.2001953125
248.780409706353	6260.7998046875	248.780409706353	7180.7998046875	248.780409706353	8215.7998046875
249.749804893954	5882.60009765625	249.749804893954	7309.60009765625	249.749804893954	7503.2001953125
250.719936341284	6347.39990234375	250.719936341284	7417.7998046875	250.719936341284	8080.60009765625
251.689030534126	6158.39990234375	251.689030534126	6970	251.689030534126	7766
252.657974350939	5936.2001953125	252.657974350939	7283.2001953125	252.657974350939	7765
253.627654119722	6164.60009765625	253.627654119722	7249	253.627654119722	7798.7998046875
254.59629715196	6006.7998046875	254.59629715196	7028.7998046875	254.59629715196	7680.39990234375
255.564789913164	6157.39990234375	255.564789913164	6954.2001953125	255.564789913164	7489
256.533132438299	5704.2001953125	256.533132438299	7147.60009765625	256.533132438299	7896
257.502210505383	5916.60009765625	257.502210505383	6915.7998046875	257.502210505383	7370.39990234375
258.470252525862	5985.39990234375	258.470252525862	7032	258.470252525862	7766.39990234375
259.438144415137	5989.39990234375	259.438144415137	6991.39990234375	259.438144415137	7581.60009765625
260.406771539045	5693.7998046875	260.406771539045	6752.2001953125	260.406771539045	7525.7998046875
261.374363133391	5979.39990234375	261.374363133391	6995.2001953125	261.374363133391	7368.60009765625
262.3418047013	5796.2001953125	262.3418047013	6753.7998046875	262.3418047013	7662.60009765625
263.309981196715	5691.39990234375	263.309981196715	6597.39990234375	263.309981196715	7271.7998046875
264.277122679228	5791.7998046875	264.277122679228	6786.60009765625	264.277122679228	7412.7998046875
265.244114239975	5580.2001953125	265.244114239975	6482.39990234375	265.244114239975	7161.39990234375
266.21095591381	5881.60009765625	266.21095591381	6920.60009765625	266.21095591381	7405.60009765625
267.177647735582	5316	267.177647735582	6279.39990234375	267.177647735582	7318
268.144189740126	5736	268.144189740126	6646.39990234375	268.144189740126	7244.7998046875
269.110581962268	5593.7998046875	269.110581962268	6546.39990234375	269.110581962268	7142.39990234375
270.076824436823	5674	270.076824436823	6455.60009765625	270.076824436823	7220.60009765625
271.043801020962	5521.2001953125	271.043801020962	6531.7998046875	271.043801020962	7271
272.009743967814	5759.60009765625	272.009743967814	6154.60009765625	272.009743967814	7075.39990234375
272.97553727149	5549.60009765625	272.97553727149	6614.60009765625	272.97553727149	7142.60009765625
273.941180966758	5448.7998046875	273.941180966758	6376.60009765625	273.941180966758	7305.2001953125
274.906675088379	5628.2001953125	274.906675088379	6261.39990234375	274.906675088379	6928
275.872019671106	5420.60009765625	275.872019671106	6411.7998046875	275.872019671106	7320.7998046875
276.837214749674	5641.39990234375	276.837214749674	6458.7998046875	276.837214749674	7035.2001953125
277.802260358814	5728.39990234375	277.802260358814	6362.7998046875	277.802260358814	6987.2001953125
278.767156533242	5341.2001953125	278.767156533242	6201.7998046875	278.767156533242	6880.7998046875
279.731903307664	5591.39990234375	279.731903307664	6290.39990234375	279.731903307664	7244.60009765625
280.695618262243	5420.7998046875	280.695618262243	6267.2001953125	280.695618262243	6919.2001953125
281.66006647734	5466.60009765625	281.66006647734	6368.60009765625	281.66006647734	7220.39990234375
282.625247577806	5530.7998046875	282.625247577806	6060.60009765625	282.625247577806	6979
283.589397099058	5446.39990234375	283.589397099058	6114	283.589397099058	7097.39990234375
284.55339739368	5570.2001953125	284.55339739368	6325.2001953125	284.55339739368	7047.7998046875
285.516366724501	5506	285.516366724501	6088.7998046875	285.516366724501	7004.39990234375
286.480068806222	5626.7998046875	286.480068806222	6106	286.480068806222	7160.2001953125
287.443621765173	5470.7998046875	287.443621765173	6172.60009765625	287.443621765173	7036.2001953125
288.407025635963	5476.7998046875	288.407025635963	6044.7998046875	288.407025635963	7038.2001953125
289.369399226871	5564.39990234375	289.369399226871	6348.7998046875	289.369399226871	6966.60009765625
290.332505161452	5603.7998046875	290.332505161452	6033.7998046875	290.332505161452	6855.2001953125
291.295462111608	5514.7998046875	291.295462111608	6241.7998046875	291.295462111608	7054.7998046875
292.258270111904	5706.2001953125	292.258270111904	6143.39990234375	292.258270111904	7476
293.220048515559	5320	293.220048515559	6258.60009765625	293.220048515559	6883.7998046875
294.183439401142	5570.2001953125	294.183439401142	6202.7998046875	294.183439401142	7248.60009765625
295.145800759161	5646.39990234375	295.145800759161	6218.60009765625	295.145800759161	7089
296.107133032639	5427	296.107133032639	6061.2001953125	296.107133032639	7194.2001953125
297.069196937882	5652.39990234375	297.069196937882	6433.2001953125	297.069196937882	7118.39990234375
298.03023209962	5731.39990234375	298.03023209962	6184	298.03023209962	7346.2001953125
298.991998689973	5708.60009765625	298.991998689973	6400	298.991998689973	7092.2001953125
299.952736877687	5697.60009765625	299.952736877687	6333.2001953125	299.952736877687	7428
300.914206290952	5658.60009765625	300.914206290952	6315.2001953125	300.914206290952	7462.7998046875
301.875527099352	5814.7998046875	301.875527099352	6455.7998046875	301.875527099352	7058.7998046875
302.835820016169	5993.7998046875	302.835820016169	6482.7998046875	302.835820016169	7618.2001953125
303.796843854056	5731.60009765625	303.796843854056	6637	303.796843854056	7476.7998046875
304.75771919036	5887.39990234375	304.75771919036	6333.2001953125	304.75771919036	7446.39990234375
305.717567145763	5707.39990234375	305.717567145763	6622	305.717567145763	7317
306.678145717937	5866.2001953125	306.678145717937	6497.2001953125	306.678145717937	7617.39990234375
307.6376972494	5784	307.6376972494	6421	307.6376972494	7561.39990234375
308.597979194903	5746	308.597979194903	6338.39990234375	308.597979194903	7585.39990234375
309.557234439721	5713.2001953125	309.557234439721	6353	309.557234439721	7176.60009765625
310.51721989593	5972	310.51721989593	6469.2001953125	310.51721989593	7746
311.476178991308	5634.39990234375	311.476178991308	6478.60009765625	311.476178991308	7600.7998046875
312.434990131133	6009.60009765625	312.434990131133	6359.60009765625	312.434990131133	7069
313.394531178579	5584.39990234375	313.394531178579	6427.2001953125	313.394531178579	7700.7998046875
314.353046374586	5974.7998046875	314.353046374586	6579	314.353046374586	7279.60009765625
315.312291275777	6020.60009765625	315.312291275777	6375.60009765625	315.312291275777	7765.2001953125
316.271388087513	5987.60009765625	316.271388087513	6685.39990234375	316.271388087513	7679.2001953125
317.229459556978	5877	317.229459556978	6329.60009765625	317.229459556978	7471.2001953125
318.187383276259	6209.7998046875	318.187383276259	6905.2001953125	318.187383276259	7507.2001953125
319.145159279527	6061.39990234375	319.145159279527	6661.2001953125	319.145159279527	7908.39990234375
320.103664482293	6181	320.103664482293	6579.39990234375	320.103664482293	7721
321.061145020833	6031.39990234375	321.061145020833	6756.2001953125	321.061145020833	8144.60009765625
322.018477945856	6009.7998046875	322.018477945856	6636	322.018477945856	7236.60009765625
322.975663291498	6481.2001953125	322.975663291498	6935.2001953125	322.975663291498	8105.2001953125
323.932701091879	6165.7998046875	323.932701091879	6987.2001953125	323.932701091879	8023.7998046875
324.89046758668	6714.2001953125	324.89046758668	7217.2001953125	324.89046758668	8075.2001953125
325.848086334239	6350.60009765625	325.848086334239	7195.60009765625	325.848086334239	8163
326.804681433465	6888.2001953125	326.804681433465	7437.39990234375	326.804681433465	8465.400390625
327.761129123879	6775.39990234375	327.761129123879	7711.2001953125	327.761129123879	8450.2001953125
328.717429439554	7371.7998046875	328.717429439554	7837.39990234375	328.717429439554	9046.2001953125
329.673582414549	6817.60009765625	329.673582414549	7580.7998046875	329.673582414549	9105.599609375
330.629588082913	6752.2001953125	330.629588082913	7610.39990234375	330.629588082913	9074.599609375
331.585446478684	6608.2001953125	331.585446478684	7295.39990234375	331.585446478684	8291
332.541157635891	6293.60009765625	332.541157635891	7195.39990234375	332.541157635891	8691.400390625
333.496721588554	6260.7998046875	333.496721588554	6830.39990234375	333.496721588554	8039.7998046875
334.452138370678	6109.60009765625	334.452138370678	6590.60009765625	334.452138370678	7901.7998046875
335.407408016259	5939.39990234375	335.407408016259	6871.60009765625	335.407408016259	7889.60009765625
336.363405146225	6100.39990234375	336.363405146225	6846.60009765625	336.363405146225	8004
337.318380486009	5925.60009765625	337.318380486009	6871.60009765625	337.318380486009	7812.39990234375
338.273208791214	6090.39990234375	338.273208791214	6572	338.273208791214	7975
339.227890095788	6141	339.227890095788	6905	339.227890095788	8287.599609375
340.182424433682	6143.60009765625	340.182424433682	7077.60009765625	340.182424433682	8061.39990234375
341.136811838827	6334.39990234375	341.136811838827	7039.2001953125	341.136811838827	8252.2001953125
342.091052345148	6375.39990234375	342.091052345148	7080.39990234375	342.091052345148	8719
343.045145986556	6358.60009765625	343.045145986556	7077	343.045145986556	8248.2001953125
343.998219286448	6477.7998046875	343.998219286448	7226.2001953125	343.998219286448	8857.400390625
344.952019434146	6316.2001953125	344.952019434146	7277.2001953125	344.952019434146	8484.2001953125
345.905672818579	6521	345.905672818579	6993.7998046875	345.905672818579	8382.599609375
346.860052580974	6299.60009765625	346.860052580974	7048.2001953125	346.860052580974	8625
347.81341240616	6448.60009765625	347.81341240616	7126	347.81341240616	8297
348.765752730947	6380.60009765625	348.765752730947	7093.7998046875	348.765752730947	8625.7998046875
349.71881940093	6267	349.71881940093	7072.39990234375	349.71881940093	8341
350.6717394769	6280.2001953125	350.6717394769	6988.7998046875	350.6717394769	8392.400390625
351.624512992679	6333.2001953125	351.624512992679	6935	351.624512992679	8354
352.576267680057	6128.7998046875	352.576267680057	6726.39990234375	352.576267680057	8132.7998046875
353.528748311002	5932.7998046875	353.528748311002	6890.60009765625	353.528748311002	8277.400390625
